"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RAP1A1",6.27988889542355e-44,1.14264583806713,0.508,0.256,1.75736410849532e-39,"3","RAP1A"
"GBP21",6.70403139171667e-44,1.07850276364027,0.559,0.291,1.87605614465799e-39,"3","GBP2"
"CALM3",1.76072947301788e-43,1.00246726762941,0.613,0.348,4.92722535729322e-39,"3","CALM3"
"HLA-A",4.8836987609313e-43,0.513063312059774,0.993,0.902,1.36665426125902e-38,"3","HLA-A"
"EEF1A11",2.71926205448808e-42,0.376234087888649,0.99,0.923,7.60958293327945e-38,"3","EEF1A1"
"GRSF1",3.27111199361011e-42,1.42904831195658,0.35,0.14,9.15387980291853e-38,"3","GRSF1"
"RPL81",1.38810968315337e-41,0.443586194956472,0.981,0.9,3.88448613733639e-37,"3","RPL8"
"OAZ1",1.51069774174159e-41,0.545553607755789,0.95,0.807,4.22753656048967e-37,"3","OAZ1"
"DUSP16",4.06856467972228e-41,1.56450909817053,0.293,0.105,1.13854713997348e-36,"3","DUSP16"
"C4orf48",1.06776423649936e-39,1.16112942361256,0.489,0.245,2.98803143941981e-35,"3","C4orf48"
"SEC11C",1.13851212315287e-39,1.21054995679553,0.436,0.207,3.186012325431e-35,"3","SEC11C"
"DUSP41",1.49653500822654e-39,0.875189197011338,0.721,0.46,4.18790356702115e-35,"3","DUSP4"
"LIMA1",1.50004545489114e-39,1.5459506189271,0.27,0.094,4.19772720096736e-35,"3","LIMA1"
"UBC",3.56200620728995e-39,0.383175940173321,0.964,0.857,9.96791817048021e-35,"3","UBC"
"PAK2",2.05318231139521e-38,1.01518153829,0.55,0.297,5.74562538020836e-34,"3","PAK2"
"FCMR1",4.24685191993153e-38,1.31936558390671,0.37,0.161,1.18843904127364e-33,"3","FCMR"
"YWHAB1",7.77082194486836e-38,0.65071280609008,0.868,0.667,2.17458681305196e-33,"3","YWHAB"
"SOD1",1.3406654022376e-37,0.706219946047407,0.818,0.614,3.7517180616217e-33,"3","SOD1"
"CUTA",1.84314155485485e-37,0.944569408641774,0.622,0.379,5.15784732710581e-33,"3","CUTA"
"H3F3A1",2.18471221877898e-37,0.542069124230075,0.902,0.778,6.11369867303111e-33,"3","H3F3A"
"IGFLR1",3.87607126501042e-37,1.26572347433534,0.326,0.13,1.08467978280052e-32,"3","IGFLR1"
"CREM2",4.57761956743791e-37,0.789586829886046,0.776,0.539,1.28100105975182e-32,"3","CREM"
"CMTM71",1.10427210073612e-35,1.22247520851565,0.378,0.171,3.09019504669995e-31,"3","CMTM7"
"RAB11FIP1",1.53922983043302e-35,1.18812332539527,0.359,0.155,4.30738075748377e-31,"3","RAB11FIP1"
"NAMPT1",8.53451424909891e-35,1.11804517658848,0.404,0.191,2.38829846746784e-30,"3","NAMPT"
"NCF4",1.2247790311032e-34,1.47842712638094,0.25,0.088,3.42742164063918e-30,"3","NCF4"
"TNIK",1.62972439325277e-34,1.29898043728764,0.307,0.125,4.56062074207855e-30,"3","TNIK"
"BIRC31",2.75335129827453e-34,0.922932010637194,0.593,0.36,7.70497827309143e-30,"3","BIRC3"
"TTC39C1",3.59722615312932e-34,1.14704989412732,0.436,0.223,1.00664776669171e-29,"3","TTC39C"
"PMVK",9.34695010145666e-34,1.31634589780195,0.268,0.101,2.61565051639163e-29,"3","PMVK"
"CORO1B",1.40090066373763e-33,1.10866829963109,0.538,0.33,3.92028041740339e-29,"3","CORO1B"
"MYL61",1.80563704722065e-33,0.532830489163833,0.951,0.844,5.05289471294228e-29,"3","MYL6"
"NFKBIA1",2.92522438163957e-33,0.702508428610475,0.767,0.529,8.18594790958018e-29,"3","NFKBIA"
"IL2RG",4.38364776108052e-33,0.645632483144806,0.836,0.638,1.22671998946077e-28,"3","IL2RG"
"EPSTI1",5.04417872682586e-33,1.10754135468275,0.327,0.137,1.41156297491495e-28,"3","EPSTI1"
"SDF4",1.46256740530303e-32,1.14513973732877,0.39,0.185,4.092848627e-28,"3","SDF4"
"FAS",1.51626665827227e-32,1.2379431094182,0.32,0.138,4.24312061650912e-28,"3","FAS"
"ENO1",1.62314018854207e-32,0.988393063864727,0.625,0.427,4.54219550361612e-28,"3","ENO1"
"TLK1",3.42601969516633e-32,1.15452477331668,0.332,0.144,9.58737351495346e-28,"3","TLK1"
"ACTB",4.14403389772429e-32,0.456379691783314,0.988,0.922,1.15966644593917e-27,"3","ACTB"
"NINJ1",5.68347231296463e-32,1.36526083587611,0.304,0.129,1.59046289206002e-27,"3","NINJ1"
"SUMO2",7.89884729415216e-32,0.608688360113299,0.837,0.658,2.21041342679554e-27,"3","SUMO2"
"GBP5",9.42392071660856e-32,0.946916289351862,0.551,0.325,2.63718997333574e-27,"3","GBP5"
"CACYBP",1.03565621181008e-31,0.743324904237346,0.593,0.353,2.89818034312932e-27,"3","CACYBP"
"LIMS11",1.58350036460928e-31,1.07606482117067,0.321,0.138,4.4312674203226e-27,"3","LIMS1"
"SAMHD1",9.22166019873372e-31,1.3108925134481,0.281,0.116,2.58058939001364e-26,"3","SAMHD1"
"PEBP11",1.25875047854071e-30,0.819842544979552,0.553,0.322,3.52248733914832e-26,"3","PEBP1"
"RPL221",9.6691790248484e-30,0.43039303542099,0.932,0.804,2.70582305831357e-25,"3","RPL22"
"C9orf16",1.32637088345924e-29,0.868698904348632,0.612,0.398,3.71171628027234e-25,"3","C9orf16"
"STAT3",2.81910872609955e-29,0.763948343436647,0.576,0.348,7.88899385911699e-25,"3","STAT3"
"NDUFC1",3.2948726142023e-29,0.836132791723303,0.495,0.276,9.22037152358371e-25,"3","NDUFC1"
"ISCU1",7.80711727397916e-29,0.902138605415368,0.517,0.309,2.18474369795033e-24,"3","ISCU"
"UBE2B",1.06070292148924e-28,0.7509349580907,0.693,0.473,2.96827105549549e-24,"3","UBE2B"
"LMNA1",1.34693498690144e-28,0.668973921786513,0.465,0.244,3.76926286734499e-24,"3","LMNA"
"TNIP1",1.73575148920001e-28,1.19863059185604,0.296,0.131,4.8573269673773e-24,"3","TNIP1"
"RPS27L",2.45692285272414e-28,0.935759433600362,0.597,0.391,6.87545291106324e-24,"3","RPS27L"
"TAGLN21",2.67126294758543e-28,0.642805659756682,0.796,0.604,7.47526223252305e-24,"3","TAGLN2"
"JUNB1",2.9587612338881e-28,0.652177310792257,0.87,0.711,8.27979743691245e-24,"3","JUNB"
"USP15",4.95979980957755e-28,0.963354198154174,0.449,0.238,1.38795037871218e-23,"3","USP15"
"PRDX1",5.25936224162035e-28,0.686539375567904,0.65,0.439,1.47177992969504e-23,"3","PRDX1"
"PPM1G",3.61043533913029e-27,0.959686616859348,0.436,0.238,1.01034422530222e-22,"3","PPM1G"
"CIRBP1",4.53509459732654e-27,0.56360345318395,0.772,0.55,1.26910087211586e-22,"3","CIRBP"
"PARK71",1.03036774134969e-26,0.621010829129632,0.705,0.509,2.88338108739297e-22,"3","PARK7"
"GAPDH",1.1668185203059e-26,0.479691483605649,0.975,0.893,3.26522494722403e-22,"3","GAPDH"
"HINT11",1.53140975176477e-26,0.491522244514399,0.874,0.702,4.28549704933854e-22,"3","HINT1"
"CDKN1A1",1.53445511733029e-26,1.00287484922034,0.341,0.166,4.29401920033708e-22,"3","CDKN1A"
"RPL151",2.2265438288604e-26,0.38572826745914,0.961,0.848,6.23076025068295e-22,"3","RPL15"
"CYTIP",2.25692137854806e-26,0.632923041518969,0.742,0.528,6.3157687857289e-22,"3","CYTIP"
"PIM3",8.3971725254533e-26,1.13891704918959,0.353,0.18,2.34986475952285e-21,"3","PIM3"
"SFT2D1",8.48314236561303e-26,1.05195350271059,0.321,0.15,2.37392255959315e-21,"3","SFT2D1"
"PMAIP1",1.69350279400662e-25,0.948378156641874,0.359,0.18,4.73909821874813e-21,"3","PMAIP1"
"SATB1",2.04008272880347e-25,1.28261343710482,0.253,0.108,5.70896750828364e-21,"3","SATB1"
"CD71",2.69147823263275e-25,0.523003178913618,0.859,0.66,7.5318326861995e-21,"3","CD7"
"CNIH1",5.25086002661388e-25,1.18754936278644,0.279,0.126,1.46940066984763e-20,"3","CNIH1"
"RPLP02",5.75641504073962e-25,0.404669813058418,0.96,0.868,1.61087518500058e-20,"3","RPLP0"
"JAK11",1.07424421126721e-24,0.629098894811358,0.68,0.474,3.00616500081017e-20,"3","JAK1"
"TPT11",1.78893485047194e-24,0.337305570212236,0.982,0.885,5.00615528556069e-20,"3","TPT1"
"ZBTB38",2.0119344939633e-24,0.979013115053392,0.341,0.169,5.63019748790689e-20,"3","ZBTB38"
"BTG3",2.19320710077905e-24,0.983574107441545,0.436,0.249,6.13747075082008e-20,"3","BTG3"
"NDFIP11",2.92164478691746e-24,0.861786655523188,0.427,0.234,8.17593077170981e-20,"3","NDFIP1"
"CTSB1",3.12780565844069e-24,1.09074870694071,0.292,0.136,8.75285135458044e-20,"3","CTSB"
"SH2D2A2",5.65718864987201e-24,0.680152792489111,0.628,0.425,1.58310767178018e-19,"3","SH2D2A"
"UQCRB1",5.76864577757082e-24,0.527354777884796,0.815,0.655,1.61429783439542e-19,"3","UQCRB"
"ARHGDIB2",1.37081091033338e-23,0.434971786637358,0.926,0.8,3.83607725147693e-19,"3","ARHGDIB"
"CCDC167",1.00763767037412e-22,0.968349209359931,0.302,0.146,2.81977325677494e-18,"3","CCDC167"
"PHLDA11",1.11711136466473e-22,0.596781743320397,0.517,0.31,3.12612444287779e-18,"3","PHLDA1"
"SKP1",1.6457430206657e-22,0.532684132799385,0.77,0.596,4.6054472690309e-18,"3","SKP1"
"ARL6IP5",1.90752299365643e-22,0.609372695154075,0.693,0.511,5.33801234544815e-18,"3","ARL6IP5"
"SRGN2",2.13006570623188e-22,0.459127780522499,0.964,0.838,5.9607758723193e-18,"3","SRGN"
"TRAF1",3.3877451301516e-22,0.92313271997806,0.276,0.127,9.48026597221623e-18,"3","TRAF1"
"CMTM6",4.36908242085039e-22,0.890521744990325,0.338,0.173,1.22264402465077e-17,"3","CMTM6"
"CD58",4.5789280147011e-22,0.818639472946527,0.327,0.162,1.28136721563396e-17,"3","CD58"
"REXO2",5.12783087803329e-22,1.08002850868104,0.27,0.128,1.43497219290884e-17,"3","REXO2"
"COX17",5.70220516264107e-22,0.755885160717394,0.499,0.309,1.59570509271348e-17,"3","COX17"
"PTPN1",6.32378993423254e-22,0.895404013397815,0.353,0.185,1.76964937519563e-17,"3","PTPN1"
"MAT2B",8.81481812495553e-22,0.780170453951509,0.436,0.248,2.46673870408755e-17,"3","MAT2B"
"CHMP2A",1.17333381818838e-21,0.885049331325084,0.372,0.201,3.28345735681837e-17,"3","CHMP2A"
"ATP6V0E1",1.32770914113204e-21,0.574349867683497,0.673,0.47,3.7154612605439e-17,"3","ATP6V0E1"
"NDUFA4",1.4602536112324e-21,0.523305420200464,0.753,0.569,4.08637370567275e-17,"3","NDUFA4"
"GPR1832",1.56460556125027e-21,0.536539438624211,0.43,0.235,4.37839220260275e-17,"3","GPR183"
"COX5B",2.63709905511429e-21,0.547888746595398,0.708,0.529,7.37965799583184e-17,"3","COX5B"
"PSAP",2.73731866894869e-21,0.862217944913927,0.394,0.217,7.660112563186e-17,"3","PSAP"
"SCAND11",3.06136254769994e-21,0.750918653648453,0.538,0.347,8.56691695348351e-17,"3","SCAND1"
"SEPT61",7.83398967794465e-21,0.673543429305925,0.542,0.352,2.19226367147603e-16,"3","SEPT6"
"FKBP1A",1.02753347605543e-20,0.666635172295621,0.507,0.319,2.8754496793935e-16,"3","FKBP1A"
"GALM",1.10949063532426e-20,0.960624802001755,0.304,0.152,3.1047985938914e-16,"3","GALM"
"ANAPC16",1.16727129927461e-20,0.57600570655756,0.588,0.382,3.26649200389007e-16,"3","ANAPC16"
"STK17B1",1.88004572920566e-20,0.622169614380091,0.667,0.468,5.26111996860913e-16,"3","STK17B"
"COX7C2",2.15804864392721e-20,0.407398074868671,0.859,0.724,6.03908332516591e-16,"3","COX7C"
"ELOB",4.04778508194149e-20,0.485089727166154,0.76,0.611,1.13273217733051e-15,"3","ELOB"
"ATP5G2",4.33259912968256e-20,0.419019516875305,0.862,0.729,1.21243454045037e-15,"3","ATP5G2"
"UBE2D2",5.50177413906557e-20,0.604122564291694,0.612,0.425,1.53961647507611e-15,"3","UBE2D2"
"NOP10",5.62192523319859e-20,0.613346386333091,0.56,0.368,1.57323955725829e-15,"3","NOP10"
"RPL111",5.64756953609245e-20,0.288303706317984,0.984,0.906,1.58041585898011e-15,"3","RPL11"
"RNF145",6.04741237541073e-20,0.84949618697912,0.327,0.172,1.69230787913494e-15,"3","RNF145"
"SERPINB9",8.53231688598783e-20,1.03694963450108,0.293,0.152,2.38768355737483e-15,"3","SERPINB9"
"COX8A1",9.47791868639944e-20,0.533519850123864,0.72,0.533,2.65230076520202e-15,"3","COX8A"
"NDUFB5",1.11082643747233e-19,0.915144953550912,0.262,0.126,3.10853670262256e-15,"3","NDUFB5"
"RGS10",1.3628883344129e-19,0.683490783774511,0.535,0.342,3.81390671502107e-15,"3","RGS10"
"CXCL13",1.38968982039645e-19,0.286950620697634,0.111,0.292,3.88890799339742e-15,"3","CXCL13"
"PGLS",1.44267264227013e-19,0.781839848045723,0.302,0.153,4.03717512212874e-15,"3","PGLS"
"RACK12",1.4948770886036e-19,0.319901563986455,0.935,0.834,4.18326404474832e-15,"3","RACK1"
"SRP141",1.8859917798564e-19,0.423067087414894,0.846,0.696,5.27775939675014e-15,"3","SRP14"
"PPA1",2.44093456769107e-19,0.862196751118657,0.381,0.22,6.83071129422669e-15,"3","PPA1"
"CASP1",3.9090757113319e-19,0.84462487646712,0.31,0.16,1.09391574705912e-14,"3","CASP1"
"ISG20",3.92252667098673e-19,0.572945010917389,0.676,0.497,1.09767986360893e-14,"3","ISG20"
"HNRNPLL",6.06624193598917e-19,0.775618272589618,0.385,0.219,1.69757714336721e-14,"3","HNRNPLL"
"CFLAR",1.09208410810727e-18,0.761883297381088,0.458,0.279,3.05608816812737e-14,"3","CFLAR"
"HERPUD11",1.47114499366418e-18,0.586122217154586,0.599,0.41,4.11685215026984e-14,"3","HERPUD1"
"CD51",1.5695955264152e-18,0.851292300728629,0.317,0.169,4.39235612112031e-14,"3","CD5"
"GPX41",1.94753973446877e-18,0.545869859673702,0.604,0.41,5.44999519293741e-14,"3","GPX4"
"H2AFJ",2.02636875853975e-18,0.932400433331213,0.301,0.159,5.67059033389764e-14,"3","H2AFJ"
"PFN1",2.06494342398215e-18,0.409065782299014,0.956,0.874,5.77853767767164e-14,"3","PFN1"
"GMFG2",2.55801752181566e-18,0.487377077049727,0.751,0.58,7.15835623304895e-14,"3","GMFG"
"NDUFB1",2.61064728216619e-18,0.78200641931691,0.416,0.252,7.30563535441386e-14,"3","NDUFB1"
"STAT1",2.85889064166522e-18,0.771652978918214,0.416,0.248,8.00031957163594e-14,"3","STAT1"
"GLUD1",2.8911756235803e-18,0.695925805969108,0.37,0.206,8.09066586502712e-14,"3","GLUD1"
"NOP58",3.07185924547096e-18,0.710693774168207,0.511,0.335,8.59629091252594e-14,"3","NOP58"
"SNU13",3.1890752454953e-18,0.527938644762915,0.61,0.414,8.92430816699406e-14,"3","SNU13"
"DDIT41",3.30211980903587e-18,0.604956245053873,0.625,0.473,9.24065207360597e-14,"3","DDIT4"
"IFI6",4.28200588159774e-18,0.933609066969765,0.431,0.262,1.19827652590631e-13,"3","IFI6"
"SERF2",4.71506868929128e-18,0.318860946569384,0.948,0.847,1.31946482201127e-13,"3","SERF2"
"RPL52",5.0296131838541e-18,0.309613111838825,0.951,0.832,1.40748695336973e-13,"3","RPL5"
"ZNF3312",5.3993960747194e-18,0.710668703127114,0.521,0.351,1.51096699754948e-13,"3","ZNF331"
"TXN",6.38244157520052e-18,0.785769168920747,0.56,0.413,1.78606245040411e-13,"3","TXN"
"BRK1",7.82059487047294e-18,0.578478527675784,0.564,0.38,2.18851526855315e-13,"3","BRK1"
"PHPT1",1.07570498436936e-17,0.643082548143086,0.412,0.244,3.01025282825923e-13,"3","PHPT1"
"ATP5A11",1.08135601637839e-17,0.697496007609749,0.427,0.264,3.0260666762333e-13,"3","ATP5A1"
"TNFRSF142",1.43125334723898e-17,0.765505000206659,0.341,0.191,4.00521936691356e-13,"3","TNFRSF14"
"BCL3",1.46911434260743e-17,0.740485716173729,0.327,0.178,4.11116957635263e-13,"3","BCL3"
"POLD4",2.08415833804243e-17,0.719279571313639,0.364,0.207,5.83230869317794e-13,"3","POLD4"
"ATP6V1G1",2.31455078576827e-17,0.524121566346553,0.641,0.468,6.47703891889391e-13,"3","ATP6V1G1"
"NDUFB4",2.32585028584296e-17,0.546544762828649,0.587,0.414,6.50865943990293e-13,"3","NDUFB4"
"ALDOA",2.67911945653098e-17,0.440677835274098,0.825,0.658,7.4972478871563e-13,"3","ALDOA"
"MALAT1",2.78725059135028e-17,0.278515573014914,0.997,0.947,7.79984205483462e-13,"3","MALAT1"
"SKAP12",7.39728995456453e-17,0.530803962698837,0.524,0.343,2.07005762088534e-12,"3","SKAP1"
"WDR83OS",8.09863678863466e-17,0.528684967872782,0.597,0.413,2.26632251893152e-12,"3","WDR83OS"
"NPM1",1.06856509114402e-16,0.395022456836156,0.87,0.728,2.99027255105741e-12,"3","NPM1"
"PSMA6",1.39480361750993e-16,0.647576952874237,0.479,0.312,3.90321844323978e-12,"3","PSMA6"
"EDF1",1.55643992891319e-16,0.432014173064762,0.719,0.542,4.35554149707067e-12,"3","EDF1"
"NSD31",2.87186124047146e-16,0.629183381099211,0.486,0.32,8.03661649533534e-12,"3","NSD3"
"RELB1",3.04250407586456e-16,0.564698081749463,0.394,0.235,8.51414340589939e-12,"3","RELB"
"RPL121",3.2116654366463e-16,0.266336964363095,0.979,0.909,8.98752455791101e-12,"3","RPL12"
"CDKN1B2",3.50052246404865e-16,0.674651077996874,0.49,0.329,9.79586206339375e-12,"3","CDKN1B"
"ZFAND5",4.27449696725661e-16,0.80121459724019,0.37,0.224,1.19617523131709e-11,"3","ZFAND5"
"AKIRIN2",8.4027846800105e-16,0.802183033235984,0.311,0.172,2.35143526485414e-11,"3","AKIRIN2"
"CD82",9.946019324376e-16,0.598614566320238,0.413,0.251,2.78329404773338e-11,"3","CD82"
"GTF3C6",1.10535523276661e-15,0.650906261751299,0.366,0.214,3.09322608337408e-11,"3","GTF3C6"
"DDX241",1.15119970468246e-15,0.411832977702634,0.754,0.573,3.22151725358339e-11,"3","DDX24"
"PPIA",1.18869657043821e-15,0.355401228143032,0.916,0.799,3.32644848271429e-11,"3","PPIA"
"LDHB1",1.20994851341589e-15,0.511782832701769,0.684,0.508,3.38591991994303e-11,"3","LDHB"
"MRPS6",1.2100417013159e-15,0.717755272952425,0.44,0.281,3.38618069696242e-11,"3","MRPS6"
"CISD2",1.3814403966353e-15,0.764922741176313,0.264,0.137,3.86582280594423e-11,"3","CISD2"
"EEF22",1.73177632649675e-15,0.423289790111828,0.714,0.554,4.84620287206852e-11,"3","EEF2"
"CAST",1.98363285884998e-15,0.620908291245693,0.443,0.282,5.55099819220578e-11,"3","CAST"
"PAIP2",2.33495205056536e-15,0.55887662902915,0.513,0.343,6.5341298183021e-11,"3","PAIP2"
"SNX5",2.96670683877762e-15,0.718007150716073,0.289,0.158,8.30203241763528e-11,"3","SNX5"
"LAPTM4A",3.58929122521165e-15,0.731500032902115,0.338,0.197,1.00442725646323e-10,"3","LAPTM4A"
"ANP32B1",3.93594594696672e-15,0.545005003946995,0.532,0.361,1.10143511379917e-10,"3","ANP32B"
"PGAM1",4.21724533055831e-15,0.613625902846832,0.557,0.405,1.18015393330344e-10,"3","PGAM1"
"PSMB11",6.3663889142655e-15,0.546154027823173,0.548,0.388,1.78157027376806e-10,"3","PSMB1"
"MRPS34",6.79459526925645e-15,0.653130342560168,0.338,0.197,1.90139954014872e-10,"3","MRPS34"
"CTSC1",7.81738663907924e-15,0.738889673692291,0.557,0.417,2.18761747707993e-10,"3","CTSC"
"MRPL33",9.0340653970748e-15,0.629927572841624,0.399,0.246,2.52809286071741e-10,"3","MRPL33"
"SH3BGRL",1.35740460691077e-14,0.586288828273849,0.434,0.275,3.7985610519791e-10,"3","SH3BGRL"
"COX5A",1.87278243657265e-14,0.594965498197368,0.567,0.426,5.2407943705049e-10,"3","COX5A"
"PABPC11",2.31855521190209e-14,0.292566159130514,0.801,0.642,6.48824490498682e-10,"3","PABPC1"
"PTTG11",2.5959011925955e-14,0.55641204802176,0.434,0.277,7.26436989735926e-10,"3","PTTG1"
"IL2RB",3.56044567338466e-14,0.636932898947337,0.364,0.224,9.96355117239965e-10,"3","IL2RB"
"SIRPG",3.80003881667837e-14,0.757490724330897,0.307,0.179,1.06340286245928e-09,"3","SIRPG"
"TPI1",3.88040054996554e-14,0.422017756546155,0.705,0.555,1.08589128990236e-09,"3","TPI1"
"DYNLRB1",4.14031257038601e-14,0.623487583009027,0.468,0.306,1.15862506969682e-09,"3","DYNLRB1"
"TPM41",4.36707765840346e-14,0.48419559890755,0.447,0.29,1.22208301192762e-09,"3","TPM4"
"SDHA",5.48348324530815e-14,0.705334554033088,0.286,0.16,1.53449795136703e-09,"3","SDHA"
"WSB1",5.53135593993553e-14,0.550918247455234,0.449,0.285,1.54789464623156e-09,"3","WSB1"
"RPL71",5.96734531736367e-14,0.372667336187416,0.776,0.629,1.66990191361105e-09,"3","RPL7"
"ATP5J2",6.73427595265108e-14,0.424568333327933,0.619,0.465,1.88451978258988e-09,"3","ATP5J2"
"CD21",7.3886006441306e-14,0.366747480252971,0.844,0.688,2.06762600425351e-09,"3","CD2"
"SYNE2",8.0330056297246e-14,0.629774557185953,0.444,0.299,2.24795629542213e-09,"3","SYNE2"
"YWHAH",8.41737283065382e-14,0.671141668483722,0.314,0.184,2.35551761293017e-09,"3","YWHAH"
"SF3B5",8.5797483840571e-14,0.594739022144001,0.453,0.302,2.40095678779454e-09,"3","SF3B5"
"ZNF292",1.02819538359635e-13,0.775260226025245,0.256,0.139,2.87730196145603e-09,"3","ZNF292"
"YBX1",1.0342407732604e-13,0.433848829077566,0.721,0.572,2.89421937989189e-09,"3","YBX1"
"MINOS1",1.10112852317272e-13,0.638876908342628,0.403,0.252,3.08139805924654e-09,"3","MINOS1"
"ERH",1.15854071500312e-13,0.557354623569636,0.436,0.282,3.24206033686474e-09,"3","ERH"
"RHOH1",1.18058340750996e-13,0.530420769801262,0.486,0.337,3.30374460757587e-09,"3","RHOH"
"CHURC11",1.42193802334514e-13,0.523543679928974,0.418,0.267,3.97915136452905e-09,"3","CHURC1"
"RPL42",1.51870526888078e-13,0.356187941000133,0.8,0.653,4.24994482443599e-09,"3","RPL4"
"TMEM219",1.79926288025342e-13,0.639062308100386,0.35,0.213,5.03505724410116e-09,"3","TMEM219"
"TBCA1",1.91813329617707e-13,0.542603028101309,0.486,0.331,5.36770421602191e-09,"3","TBCA"
"GABARAP",2.0712204564782e-13,0.465446832726077,0.736,0.586,5.7961033254086e-09,"3","GABARAP"
"CXCR61",2.08330274018698e-13,0.582536031906759,0.4,0.26,5.82991438813923e-09,"3","CXCR6"
"EMC6",2.63589434331806e-13,0.596510118821364,0.338,0.199,7.37628673034125e-09,"3","EMC6"
"ICAM3",2.79049212921107e-13,0.489990835392311,0.51,0.35,7.80891317438425e-09,"3","ICAM3"
"SLC25A31",3.2743037405179e-13,0.454104032037662,0.676,0.535,9.16281158746528e-09,"3","SLC25A3"
"SQSTM1",3.30473068525651e-13,0.376036612643965,0.625,0.454,9.24795834962182e-09,"3","SQSTM1"
"NDUFA12",3.42758500327983e-13,0.382167288208784,0.696,0.528,9.59175387317827e-09,"3","NDUFA1"
"RNASET21",4.07042814243912e-13,0.505737310460962,0.436,0.28,1.13906861138016e-08,"3","RNASET2"
"CTSA",4.38244337496442e-13,0.666396151490381,0.314,0.187,1.22638295405004e-08,"3","CTSA"
"HNRNPC",6.03948226069854e-13,0.539545211229329,0.541,0.407,1.69008871583388e-08,"3","HNRNPC"
"TXNDC17",7.94720548696518e-13,0.597573721371103,0.348,0.214,2.22394598347234e-08,"3","TXNDC17"
"PSMB31",8.58347420135321e-13,0.447861887870215,0.553,0.407,2.40199942050668e-08,"3","PSMB3"
"MRPS18C",8.9292619684761e-13,0.672176525512778,0.29,0.169,2.49876466925835e-08,"3","MRPS18C"
"ACTG11",1.10248452704212e-12,0.333796388046578,0.917,0.836,3.08519270047466e-08,"3","ACTG1"
"REL1",1.20635904126749e-12,0.504833292790769,0.554,0.409,3.37587514108294e-08,"3","REL"
"GRB2",1.23808632770063e-12,0.570304192532998,0.341,0.206,3.46466077943744e-08,"3","GRB2"
"DNAJC151",1.31889106031642e-12,0.529211566101234,0.401,0.258,3.69078474318946e-08,"3","DNAJC15"
"PSMC5",1.56354197061398e-12,0.593070167215075,0.353,0.216,4.37541585056617e-08,"3","PSMC5"
"TSTD11",1.61378265565102e-12,0.565324095757012,0.428,0.288,4.51600938357382e-08,"3","TSTD1"
"SERBP1",1.88428219601444e-12,0.493317398201257,0.55,0.404,5.27297529732681e-08,"3","SERBP1"
"ATP5L1",2.11437697627799e-12,0.298923556978447,0.883,0.75,5.91687253041634e-08,"3","ATP5L"
"SELENOT",2.2614662888987e-12,0.540533639585962,0.372,0.233,6.32848726285412e-08,"3","SELENOT"
"ISG15",2.51312672308452e-12,0.602250317488797,0.51,0.363,7.03273382187973e-08,"3","ISG15"
